event_id,origintime,magnitude,magnitude_source,max_mmi,latitude,longitude,depth_km,err_lat,err_lon,err_depth,err_origintime,state,county,status
11461,2019-03-05 04:54:36,1.9,OGS,None,36.8765,-97.43733333,8.04,0.28,0.28,4.2,None,Oklahoma,Kay,Reviewed
11464,2019-03-05 05:22:19,0.8,OGS,None,36.534,-98.94766667,9.32,1.06,1.06,2.0,None,Oklahoma,Woodward,Reviewed
11465,2019-03-05 06:29:39,1.1,OGS,None,36.75816667,-98.06566667,7.84,0.28,0.28,0.4,None,Oklahoma,Alfalfa,Reviewed
6973,2019-03-05 08:03:35,2.1,OGS,None,35.92816667,-98.0875,7.61,0.64,0.64,0.9,None,Oklahoma,Kingfisher,Reviewed
11467,2019-03-05 08:15:44,2.2,OGS,None,36.87616667,-97.43833333,7.84,0.21,0.21,0.6,None,Oklahoma,Kay,Reviewed
11468,2019-03-05 08:18:50,1.9,OGS,None,36.86966667,-97.44533333,5.0,0.35,0.35,0.9,None,Oklahoma,Kay,Reviewed
11469,2019-03-05 09:08:15,1.7,OGS,None,36.65283333,-99.02983333,7.33,0.28,0.28,0.4,None,Oklahoma,Woodward,Reviewed
11474,2019-03-05 09:23:23,1.6,OGS,None,35.83633333,-98.22666667,6.0,0.64,0.64,1.9,None,Oklahoma,Blaine,Reviewed
11475,2019-03-05 09:23:43,2.2,OGS,None,35.83683333,-98.22716667,7.63,0.21,0.21,0.7,None,Oklahoma,Blaine,Reviewed
11476,2019-03-05 09:28:06,1.5,OGS,None,36.86683333,-97.44783333,6.43,0.57,0.57,1.2,None,Oklahoma,Kay,Reviewed
6841,2019-03-05 10:45:06,1.6,OGS,None,37.17759323,-97.82466125,25.28,3.11,2.5,3.02,0.55296299,Kansas,Harper,Preliminary
11477,2019-03-05 10:51:02,2.0,OGS,None,36.87116667,-97.44466667,5.0,0.35,0.35,0.9,None,Oklahoma,Kay,Reviewed
11479,2019-03-05 14:05:49,1.0,OGS,None,36.855,-97.75583333,9.4,0.71,0.71,2.0,None,Oklahoma,Grant,Reviewed
11480,2019-03-05 17:29:38,1.2,OGS,None,36.41933333,-96.93383333,3.78,0.14,0.14,0.5,None,Oklahoma,Pawnee,Reviewed
11481,2019-03-05 18:21:20,0.7,OGS,None,36.52666667,-98.9825,7.54,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
11483,2019-03-05 23:54:46,1.9,OGS,None,36.41683333,-96.91733333,5.53,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
11484,2019-03-06 00:34:39,1.9,OGS,None,36.88133333,-97.4295,9.55,0.28,0.28,2.1,None,Oklahoma,Kay,Reviewed
11501,2019-03-06 00:45:38,1.8,OGS,None,35.95183333,-97.76833333,5.28,0.14,0.14,0.5,None,Oklahoma,Logan,Reviewed
9366,2019-03-06 06:30:02,1.0,OGS,None,35.11566667,-97.88133333,7.42,0.85,0.85,1.6,None,Oklahoma,Grady,Reviewed
11502,2019-03-06 07:00:19,2.0,OGS,None,36.8805,-97.4275,7.47,0.28,0.28,0.9,None,Oklahoma,Kay,Reviewed
11504,2019-03-06 08:17:29,0.8,OGS,None,36.43933333,-98.79333333,7.11,0.28,0.28,0.5,None,Oklahoma,Major,Reviewed
11505,2019-03-06 08:21:42,1.3,OGS,None,35.93,-98.07633333,6.5,0.57,0.57,0.9,None,Oklahoma,Kingfisher,Reviewed
11507,2019-03-06 09:22:02,1.0,OGS,None,36.25383333,-97.26983333,6.92,0.42,0.42,0.3,None,Oklahoma,Noble,Reviewed
11508,2019-03-06 09:35:53,1.4,OGS,None,36.8685,-97.436,7.73,0.57,0.57,1.2,None,Oklahoma,Kay,Reviewed
11509,2019-03-06 09:36:32,1.6,OGS,None,36.86733333,-97.44116667,6.61,0.42,0.42,0.9,None,Oklahoma,Kay,Reviewed
11511,2019-03-06 09:44:55,0.1,OGS,None,36.41983333,-98.79416667,6.52,0.78,0.78,1.2,None,Oklahoma,Major,Reviewed
11512,2019-03-06 12:53:34,2.1,OGS,None,36.8815,-97.42683333,7.46,0.21,0.21,0.7,None,Oklahoma,Kay,Reviewed
6948,2019-03-06 16:51:14,3.3,OGS,None,34.67416667,-96.11366667,0.0,0.85,0.85,0.6,None,Oklahoma,Coal,Reviewed
11513,2019-03-06 20:42:32,0.9,OGS,None,36.44283333,-96.87433333,4.08,0.21,0.21,0.7,None,Oklahoma,Pawnee,Reviewed
6969,2019-03-06 21:20:23,2.9,OGS,None,37.33526993,-97.95786285,0.25,2.64,1.25,1.2,0.44645523,Kansas,Harper,Preliminary
11514,2019-03-07 00:32:16,1.5,OGS,None,36.63633333,-98.86833333,6.91,0.71,0.71,1.2,None,Oklahoma,Woods,Reviewed
9369,2019-03-07 03:32:54,1.1,OGS,None,35.2195,-97.717,5.2,0.57,0.57,1.7,None,Oklahoma,McClain,Reviewed
11517,2019-03-07 09:04:32,0.8,OGS,None,36.52216667,-98.97933333,8.98,0.92,0.92,1.5,None,Oklahoma,Woodward,Reviewed
10457,2019-03-07 13:18:31,2.6,OGS,None,35.121,-97.588,3.86,0.28,0.28,0.7,None,Oklahoma,McClain,Reviewed
11518,2019-03-07 19:58:02,2.2,OGS,None,36.87766667,-97.435,7.62,0.28,0.28,0.7,None,Oklahoma,Kay,Reviewed
11519,2019-03-08 06:51:15,1.3,OGS,None,36.87183333,-97.916,6.47,0.28,0.28,0.5,None,Oklahoma,Grant,Reviewed
11520,2019-03-08 09:15:10,1.5,OGS,None,36.52266667,-98.988,7.58,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
9375,2019-03-08 15:19:34,1.3,OGS,None,35.14683333,-97.86983333,9.18,0.57,0.57,1.5,None,Oklahoma,Grady,Reviewed
9376,2019-03-08 17:45:40,1.4,OGS,None,35.112,-97.6995,4.0,0.49,0.49,2.3,None,Oklahoma,McClain,Reviewed
11522,2019-03-08 17:47:39,0.2,OGS,None,36.44366667,-96.88266667,3.21,0.21,0.21,0.9,None,Oklahoma,Pawnee,Reviewed
11523,2019-03-08 18:12:25,2.3,OGS,None,36.44333333,-96.87716667,4.61,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
7042,2019-03-08 18:31:05,2.4,OGS,None,34.382,-96.84916667,0.0,0.49,0.49,0.5,None,Oklahoma,Murray,Reviewed
11534,2019-03-08 22:34:14,1.0,OGS,None,36.37016667,-97.11466667,5.0,0.35,0.35,2.0,None,Oklahoma,Noble,Reviewed
11535,2019-03-09 03:09:17,1.7,OGS,None,35.79566667,-96.68433333,7.22,0.21,0.21,0.4,None,Oklahoma,Lincoln,Reviewed
11536,2019-03-09 03:50:17,1.7,OGS,None,36.7555,-98.0545,6.11,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
11537,2019-03-09 05:37:03,1.9,OGS,None,35.75766667,-97.09416667,6.06,0.14,0.14,0.3,None,Oklahoma,Oklahoma,Reviewed
7181,2019-03-09 09:54:02,1.3,OGS,None,36.44566667,-96.83833333,3.28,0.28,0.28,0.6,None,Oklahoma,Pawnee,Reviewed
11538,2019-03-09 13:48:20,2.4,OGS,None,36.26766667,-97.184,5.3,0.21,0.21,0.4,None,Oklahoma,Noble,Reviewed
11540,2019-03-09 18:51:24,0.7,OGS,None,36.52833333,-98.9775,6.74,0.07,0.07,0.2,None,Oklahoma,Woodward,Reviewed
11541,2019-03-09 19:26:42,1.0,OGS,None,36.52766667,-98.97683333,7.34,0.21,0.21,0.5,None,Oklahoma,Woodward,Reviewed
11542,2019-03-09 19:26:46,1.4,OGS,None,36.53066667,-98.97733333,7.73,0.28,0.28,0.3,None,Oklahoma,Woodward,Reviewed
9380,2019-03-09 20:30:48,1.0,OGS,None,35.23783333,-97.70683333,9.75,0.92,0.92,2.1,None,Oklahoma,McClain,Reviewed
9381,2019-03-10 01:38:27,0.8,OGS,None,35.22816667,-97.70833333,5.94,0.64,0.64,1.9,None,Oklahoma,McClain,Reviewed
9382,2019-03-10 03:39:47,0.8,OGS,None,35.175,-97.70083333,9.0,0.92,0.92,2.9,None,Oklahoma,McClain,Reviewed
11544,2019-03-10 05:02:15,0.2,OGS,None,36.52566667,-98.9845,7.14,0.14,0.14,0.3,None,Oklahoma,Woodward,Reviewed
11545,2019-03-10 06:44:55,2.3,OGS,None,35.915,-98.06433333,6.73,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
11546,2019-03-10 07:11:43,1.8,OGS,None,34.525,-97.615,6.01,0.78,0.78,1.9,None,Oklahoma,Stephens,Reviewed
11549,2019-03-10 10:14:34,0.7,OGS,None,36.509,-99.07133333,7.28,0.42,0.42,0.5,None,Oklahoma,Woodward,Reviewed
11550,2019-03-10 22:06:57,1.4,OGS,None,36.27816667,-97.51133333,6.83,0.21,0.21,0.5,None,Oklahoma,Noble,Reviewed
11551,2019-03-10 22:07:21,2.2,OGS,None,35.5335,-96.757,6.96,0.21,0.21,0.5,None,Oklahoma,Lincoln,Reviewed
11553,2019-03-11 00:11:37,2.2,OGS,None,36.36583333,-98.16316667,7.3,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
9383,2019-03-11 04:04:12,1.5,OGS,None,35.10733333,-97.59966667,8.43,0.35,0.35,0.9,None,Oklahoma,McClain,Reviewed
11554,2019-03-11 04:27:19,2.1,OGS,None,36.38033333,-96.93083333,6.38,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
11555,2019-03-11 14:34:14,2.3,OGS,None,36.46666667,-98.7565,7.31,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
11556,2019-03-11 21:06:40,2.0,OGS,None,36.45733333,-98.76466667,6.27,0.49,0.49,0.7,None,Oklahoma,Major,Reviewed
11557,2019-03-12 04:17:06,1.0,OGS,None,36.38416667,-96.93533333,4.76,0.42,0.42,1.3,None,Oklahoma,Pawnee,Reviewed
11558,2019-03-12 07:03:06,0.9,OGS,None,36.295,-97.01866667,3.92,0.21,0.21,0.7,None,Oklahoma,Payne,Reviewed
11559,2019-03-12 07:33:17,1.3,OGS,None,36.445,-96.87866667,4.27,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
11560,2019-03-12 08:01:19,0.6,OGS,None,36.42333333,-96.921,3.91,0.14,0.14,0.4,None,Oklahoma,Pawnee,Reviewed
11561,2019-03-12 08:53:11,1.4,OGS,None,36.83216667,-97.789,6.95,0.28,0.28,0.6,None,Oklahoma,Grant,Reviewed
9385,2019-03-12 10:26:30,1.3,OGS,None,35.10783333,-97.58,8.62,0.42,0.42,1.3,None,Oklahoma,McClain,Reviewed
11562,2019-03-12 10:37:09,1.1,OGS,None,36.44283333,-96.87983333,3.89,0.14,0.14,0.4,None,Oklahoma,Pawnee,Reviewed
11563,2019-03-12 15:51:32,1.3,OGS,None,37.07083333,-97.97733333,5.33,0.21,0.21,0.6,None,Kansas,Harper,Reviewed
11564,2019-03-12 20:35:30,1.9,OGS,None,36.29366667,-98.17916667,6.07,0.21,0.21,0.5,None,Oklahoma,Blaine,Reviewed
11566,2019-03-12 23:45:05,2.5,OGS,None,35.73783333,-97.55916667,6.98,0.14,0.14,0.5,None,Oklahoma,Oklahoma,Reviewed
11567,2019-03-13 00:48:32,0.4,OGS,None,36.44433333,-96.88066667,2.45,0.14,0.14,1.1,None,Oklahoma,Pawnee,Reviewed
11568,2019-03-13 05:06:56,0.3,OGS,None,36.43233333,-96.93383333,3.23,0.21,0.21,0.5,None,Oklahoma,Pawnee,Reviewed
11569,2019-03-13 14:09:09,1.7,OGS,None,37.056,-97.855,5.05,0.21,0.21,0.5,None,Kansas,Harper,Reviewed
11570,2019-03-13 19:17:29,2.4,OGS,None,35.96166667,-97.24416667,6.97,0.21,0.21,0.6,None,Oklahoma,Logan,Reviewed
11571,2019-03-13 19:17:59,2.7,OGS,None,35.96133333,-97.24833333,7.16,0.21,0.21,0.6,None,Oklahoma,Logan,Reviewed
11584,2019-03-14 14:24:05,2.3,OGS,None,36.28233333,-97.50866667,6.75,0.14,0.14,0.5,None,Oklahoma,Noble,Reviewed
11586,2019-03-14 18:25:31,2.9,OGS,None,36.30233333,-98.19516667,6.53,0.14,0.14,0.6,None,Oklahoma,Blaine,Reviewed
11587,2019-03-14 22:13:37,2.2,OGS,None,36.28016667,-97.5135,6.39,0.21,0.21,0.5,None,Oklahoma,Noble,Reviewed
7239,2019-03-15 00:06:29,2.6,OGS,None,37.30887604,-97.92985535,1.66,2.27,1.05,0.98,0.37019911,Kansas,Harper,Preliminary
11588,2019-03-15 01:13:24,2.6,OGS,None,36.30116667,-98.1925,5.0,0.14,0.14,0.6,None,Oklahoma,Blaine,Reviewed
7252,2019-03-15 01:55:54,2.9,OGS,None,37.66415405,-97.49265289,10.0,12.41,4.15,0.0,1.60659394,Kansas,Sedgwick,Preliminary
11589,2019-03-15 03:25:42,0.9,OGS,None,36.42433333,-96.93083333,5.23,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
7263,2019-03-15 04:07:01,2.5,OGS,None,37.07294083,-97.97839355,2.55,1.05,0.87,0.9,0.20415182,Kansas,Harper,Preliminary
11591,2019-03-15 07:42:21,2.2,OGS,None,36.877,-97.43516667,7.97,0.28,0.28,0.8,None,Oklahoma,Kay,Reviewed
11863,2019-03-15 11:36:51,1.6,OGS,None,35.805,-96.93616667,5.0,0.14,0.14,0.5,None,Oklahoma,Lincoln,Reviewed
11864,2019-03-15 16:22:04,2.1,OGS,None,36.02716667,-97.91433333,5.65,0.14,0.14,0.3,None,Oklahoma,Kingfisher,Reviewed
11865,2019-03-15 16:46:03,2.0,OGS,None,36.76116667,-98.06916667,6.3,0.14,0.14,0.3,None,Oklahoma,Alfalfa,Reviewed
11866,2019-03-15 20:25:00,2.1,OGS,None,37.071,-97.97716667,6.16,0.21,0.21,0.4,None,Kansas,Harper,Reviewed
7324,2019-03-15 21:51:25,1.9,OGS,None,37.11523438,-97.79213715,3.65,1.4,1.18,1.49,0.34367636,Kansas,Sumner,Preliminary
10454,2019-03-16 00:28:02,2.5,OGS,None,35.312,-98.017,6.27,0.21,0.21,0.6,None,Oklahoma,Grady,Reviewed
11868,2019-03-16 05:35:12,2.0,OGS,None,34.06933333,-97.4205,15.14,0.42,0.42,1.4,None,Oklahoma,Carter,Reviewed
11870,2019-03-16 05:58:23,1.6,OGS,None,36.594,-99.00766667,6.09,0.21,0.21,0.4,None,Oklahoma,Woodward,Reviewed
11871,2019-03-16 09:29:27,2.0,OGS,None,37.061,-97.3685,5.81,0.35,0.35,0.7,None,Kansas,Sumner,Reviewed
7347,2019-03-16 09:49:25,2.8,OGS,None,37.08753967,-97.34020233,5.0,1.21,0.86,0.0,0.21556306,Kansas,Sumner,Preliminary
11872,2019-03-16 13:54:06,2.1,OGS,None,35.807,-96.932,7.47,0.14,0.14,0.4,None,Oklahoma,Lincoln,Reviewed
11874,2019-03-17 00:46:23,1.7,OGS,None,35.92183333,-98.062,5.62,0.21,0.21,0.5,None,Oklahoma,Kingfisher,Reviewed
11875,2019-03-17 00:54:40,2.2,OGS,None,36.299,-98.19333333,7.99,0.14,0.14,0.6,None,Oklahoma,Blaine,Reviewed
11877,2019-03-17 02:18:29,2.0,OGS,None,36.88,-97.9275,6.94,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
11878,2019-03-17 02:52:21,2.3,OGS,None,35.5315,-96.781,5.25,0.21,0.21,0.5,None,Oklahoma,Lincoln,Reviewed
11885,2019-03-17 04:13:09,1.7,OGS,None,35.91383333,-98.0695,6.47,0.28,0.28,0.5,None,Oklahoma,Kingfisher,Reviewed
11887,2019-03-17 04:49:12,3.0,OGS,None,35.7365,-97.56533333,5.92,0.14,0.14,0.4,None,Oklahoma,Oklahoma,Reviewed
11888,2019-03-17 05:04:18,1.6,OGS,None,36.91416667,-98.1245,10.24,0.14,0.14,0.5,None,Kansas,Harper,Reviewed
11890,2019-03-17 16:17:06,0.9,OGS,None,36.466,-98.8195,4.29,0.21,0.21,0.5,None,Oklahoma,Woods,Reviewed
11891,2019-03-17 18:02:45,1.8,OGS,None,36.36233333,-97.1145,7.99,0.21,0.21,0.4,None,Oklahoma,Noble,Reviewed
11898,2019-03-17 18:59:13,0.9,OGS,None,36.381,-96.937,4.38,0.21,0.21,0.7,None,Oklahoma,Pawnee,Reviewed
7392,2019-03-17 19:06:39,2.3,OGS,None,37.05794525,-97.4548111,0.52,1.43,0.94,0.95,0.25199397,Kansas,Sumner,Preliminary
11899,2019-03-17 23:10:57,1.5,OGS,None,36.27116667,-97.27,7.03,0.21,0.21,0.4,None,Oklahoma,Noble,Reviewed
11900,2019-03-18 00:06:12,1.3,OGS,None,35.9855,-96.81966667,5.79,0.21,0.21,0.4,None,Oklahoma,Payne,Reviewed
11901,2019-03-18 05:53:40,1.8,OGS,None,37.139,-98.0595,3.41,0.28,0.28,0.6,None,Kansas,Harper,Reviewed
11902,2019-03-18 06:29:49,1.0,OGS,None,35.9855,-96.82583333,5.49,0.28,0.28,0.4,None,Oklahoma,Payne,Reviewed
9390,2019-03-18 07:19:44,1.6,OGS,None,35.11416667,-97.593,6.62,0.28,0.28,0.5,None,Oklahoma,McClain,Reviewed
11903,2019-03-18 07:22:03,0.6,OGS,None,36.44466667,-96.88933333,3.74,0.14,0.14,0.5,None,Oklahoma,Pawnee,Reviewed
9392,2019-03-18 10:22:49,1.1,OGS,None,35.11166667,-97.58733333,7.42,0.57,0.57,0.8,None,Oklahoma,McClain,Reviewed
11904,2019-03-18 11:08:36,1.1,OGS,None,35.992,-96.81483333,5.14,0.28,0.28,0.4,None,Oklahoma,Payne,Reviewed
11905,2019-03-18 11:26:11,1.7,OGS,None,35.989,-96.81083333,5.72,0.21,0.21,0.3,None,Oklahoma,Payne,Reviewed
9393,2019-03-18 12:13:57,1.5,OGS,None,35.1095,-97.59066667,7.35,0.28,0.28,0.5,None,Oklahoma,McClain,Reviewed
11906,2019-03-18 13:36:41,1.5,OGS,None,36.4405,-96.88,4.42,0.14,0.14,0.3,None,Oklahoma,Pawnee,Reviewed
9395,2019-03-18 14:00:58,1.9,OGS,None,35.11416667,-97.59233333,6.6,0.21,0.21,0.5,None,Oklahoma,McClain,Reviewed
10453,2019-03-19 04:04:20,2.7,OGS,None,35.10933333,-97.59633333,8.11,0.21,0.21,1.1,None,Oklahoma,McClain,Reviewed
11907,2019-03-19 10:33:01,1.7,OGS,None,37.0545,-97.8545,4.13,0.28,0.28,0.6,None,Kansas,Harper,Reviewed
11908,2019-03-19 13:41:38,2.3,OGS,None,35.98483333,-96.81583333,5.78,0.21,0.21,0.4,None,Oklahoma,Payne,Reviewed
11909,2019-03-19 16:38:04,2.5,OGS,None,36.108,-97.84666667,5.1,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
11910,2019-03-19 22:12:35,1.6,OGS,None,36.45733333,-96.87833333,5.34,0.28,0.28,0.5,None,Oklahoma,Pawnee,Reviewed
9399,2019-03-20 02:52:40,1.3,OGS,None,35.211,-97.83233333,4.18,0.42,0.42,0.7,None,Oklahoma,Grady,Reviewed
9402,2019-03-20 09:32:09,1.7,OGS,None,35.21033333,-97.82733333,6.05,0.21,0.21,0.4,None,Oklahoma,Grady,Reviewed
9400,2019-03-20 19:16:06,0.5,OGS,None,35.13183333,-97.79216667,7.66,0.92,0.92,1.1,None,Oklahoma,McClain,Reviewed
11912,2019-03-20 19:47:28,2.6,OGS,None,34.05183333,-97.41116667,14.0,0.42,0.42,2.0,None,Oklahoma,Carter,Reviewed
11914,2019-03-20 20:58:43,1.5,OGS,None,35.92233333,-98.0435,5.18,0.49,0.49,0.8,None,Oklahoma,Kingfisher,Reviewed
11915,2019-03-20 20:58:46,2.0,OGS,None,35.92016667,-98.03966667,5.54,0.28,0.28,0.6,None,Oklahoma,Kingfisher,Reviewed
9398,2019-03-20 21:38:13,1.0,OGS,None,35.17233333,-97.881,6.73,0.71,0.71,1.3,None,Oklahoma,Grady,Reviewed
11916,2019-03-21 04:43:53,1.8,OGS,None,35.79783333,-96.6545,6.59,0.14,0.14,0.3,None,Oklahoma,Lincoln,Reviewed
7537,2019-03-21 06:14:37,2.3,OGS,None,37.98865891,-98.06212616,5.0,3.56,3.62,0.0,0.73387961,Kansas,Reno,Preliminary
11918,2019-03-21 10:14:53,1.7,OGS,None,36.4775,-97.7425,8.68,0.14,0.14,1.9,None,Oklahoma,Garfield,Reviewed
11919,2019-03-21 12:09:21,1.8,OGS,None,36.455,-96.87833333,4.32,0.14,0.14,0.3,None,Oklahoma,Pawnee,Reviewed
11921,2019-03-21 17:25:53,0.7,OGS,None,36.43,-96.94,5.0,0.21,0.21,0.5,None,Oklahoma,Pawnee,Reviewed
9396,2019-03-21 18:05:30,0.5,OGS,None,35.1715,-97.73483333,7.0,0.71,0.71,2.3,None,Oklahoma,McClain,Reviewed
11922,2019-03-21 18:23:41,2.1,OGS,None,35.9165,-98.04266667,6.66,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
9394,2019-03-22 07:23:37,1.6,OGS,None,35.24266667,-97.7275,5.08,0.42,0.42,0.8,None,Oklahoma,Grady,Reviewed
9391,2019-03-22 07:27:36,0.9,OGS,None,35.23883333,-97.736,3.96,0.42,0.42,0.7,None,Oklahoma,Grady,Reviewed
11924,2019-03-22 10:21:00,1.4,OGS,None,36.446,-96.882,6.03,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
11925,2019-03-22 10:24:37,1.6,OGS,None,36.27333333,-96.74383333,6.03,0.28,0.28,0.5,None,Oklahoma,Pawnee,Reviewed
11926,2019-03-22 11:09:49,2.1,OGS,None,35.96083333,-97.23583333,5.92,0.21,0.21,0.5,None,Oklahoma,Logan,Reviewed
11928,2019-03-22 16:29:57,1.5,OGS,None,36.357,-97.07216667,6.46,0.21,0.21,0.4,None,Oklahoma,Noble,Reviewed
12078,2019-03-22 21:21:28,2.2,OGS,None,36.29716667,-98.19616667,7.09,0.21,0.21,0.4,None,Oklahoma,Blaine,Reviewed
12079,2019-03-22 22:25:04,2.0,OGS,None,35.91816667,-98.04333333,6.9,0.21,0.21,0.4,None,Oklahoma,Kingfisher,Reviewed
12080,2019-03-22 22:36:19,3.2,OGS,None,36.69566667,-97.68716667,7.44,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
12082,2019-03-23 01:41:26,1.7,OGS,None,36.69683333,-97.68616667,7.62,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
12083,2019-03-23 03:09:38,2.0,OGS,None,35.912,-98.04883333,6.72,0.21,0.21,0.5,None,Oklahoma,Kingfisher,Reviewed
7634,2019-03-23 07:14:26,1.8,OGS,None,36.47238159,-98.74324036,5.02,1.69,1.53,2.4,0.41686343,Oklahoma,Major,Preliminary
12085,2019-03-23 07:31:43,1.2,OGS,None,36.47883333,-98.7425,7.55,0.28,0.28,0.3,None,Oklahoma,Woods,Reviewed
12089,2019-03-23 12:31:35,2.1,OGS,None,36.45483333,-96.8765,4.23,0.14,0.14,0.3,None,Oklahoma,Pawnee,Reviewed
12090,2019-03-23 19:47:16,1.7,OGS,None,36.42716667,-98.6765,7.37,0.14,0.14,0.2,None,Oklahoma,Major,Reviewed
12091,2019-03-24 05:33:24,1.9,OGS,None,36.48266667,-98.73583333,7.76,0.14,0.14,0.2,None,Oklahoma,Woods,Reviewed
12092,2019-03-24 09:46:22,2.3,OGS,None,35.916,-98.044,6.89,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
12093,2019-03-24 17:57:19,2.6,OGS,None,36.44233333,-96.87933333,5.01,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
9388,2019-03-24 20:24:10,1.6,OGS,None,35.11116667,-97.59233333,7.76,0.57,0.57,0.9,None,Oklahoma,McClain,Reviewed
9389,2019-03-24 20:24:11,2.2,OGS,None,35.09016667,-97.53683333,7.59,0.85,0.85,1.2,None,Oklahoma,McClain,Reviewed
12094,2019-03-24 22:39:45,2.1,OGS,None,35.9145,-98.04833333,6.74,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
8514,2019-03-25 03:38:29,1.5,OGS,None,37.30091095,-97.93441772,3.92,4.52,2.2,2.62,0.59519093,Kansas,Harper,Preliminary
10451,2019-03-25 04:58:53,2.5,OGS,None,35.11383333,-97.56916667,5.6,0.21,0.21,0.5,None,Oklahoma,McClain,Reviewed
10449,2019-03-25 04:58:54,2.8,OGS,None,35.099,-97.5175,5.79,0.35,0.35,0.6,None,Oklahoma,McClain,Reviewed
12096,2019-03-25 05:29:28,0.9,OGS,None,36.48033333,-98.739,7.55,0.14,0.14,0.2,None,Oklahoma,Woods,Reviewed
7691,2019-03-25 07:06:02,2.7,OGS,None,37.0767746,-97.96387482,0.46,0.93,0.72,0.73,0.16406479,Kansas,Harper,Preliminary
12097,2019-03-25 09:21:56,2.2,OGS,None,35.91433333,-98.04916667,6.83,0.21,0.21,0.5,None,Oklahoma,Kingfisher,Reviewed
12098,2019-03-25 18:18:15,2.4,OGS,None,36.15183333,-97.79483333,5.33,0.14,0.14,0.3,None,Oklahoma,Kingfisher,Reviewed
12100,2019-03-25 20:41:16,1.5,OGS,None,36.143,-96.8045,5.68,0.21,0.21,0.5,None,Oklahoma,Payne,Reviewed
12101,2019-03-25 22:04:18,1.6,OGS,None,36.29716667,-97.02416667,6.81,0.28,0.28,0.5,None,Oklahoma,Payne,Reviewed
12102,2019-03-26 01:43:42,1.6,OGS,None,36.71783333,-98.381,7.31,0.21,0.21,0.5,None,Oklahoma,Alfalfa,Reviewed
12103,2019-03-26 04:56:47,2.0,OGS,None,35.90966667,-98.05283333,6.4,0.21,0.21,0.5,None,Oklahoma,Kingfisher,Reviewed
12113,2019-03-26 10:09:50,2.0,OGS,None,36.29683333,-98.1975,7.41,0.14,0.14,0.5,None,Oklahoma,Blaine,Reviewed
12115,2019-03-26 11:22:34,1.5,OGS,None,36.75416667,-98.75216667,6.37,0.28,0.28,0.5,None,Oklahoma,Woods,Reviewed
12116,2019-03-26 14:34:27,0.7,OGS,None,36.43033333,-96.94266667,6.66,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
7778,2019-03-26 16:00:31,1.4,OGS,None,36.22316667,-95.82766667,0.0,0.42,0.42,0.4,None,Oklahoma,Tulsa,Reviewed
12117,2019-03-26 18:32:12,0.3,OGS,None,36.42683333,-96.9305,7.46,0.14,0.14,0.4,None,Oklahoma,Pawnee,Reviewed
12118,2019-03-26 19:29:25,1.5,OGS,None,36.5255,-98.98016667,7.19,0.21,0.21,0.4,None,Oklahoma,Woodward,Reviewed
12119,2019-03-26 21:14:39,1.4,OGS,None,35.88033333,-97.31916667,7.66,0.21,0.21,0.5,None,Oklahoma,Logan,Reviewed
12120,2019-03-27 00:27:26,2.1,OGS,None,36.36533333,-98.16416667,5.87,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
12121,2019-03-27 00:28:14,1.9,OGS,None,36.35633333,-98.166,6.03,0.28,0.28,0.5,None,Oklahoma,Alfalfa,Reviewed
12122,2019-03-27 03:17:43,2.3,OGS,None,36.64933333,-99.02433333,6.4,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
12124,2019-03-27 03:29:31,1.9,OGS,None,36.56983333,-98.58266667,8.17,0.21,0.21,0.9,None,Oklahoma,Woods,Reviewed
12125,2019-03-27 03:43:19,2.2,OGS,None,36.64866667,-99.023,6.51,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
9378,2019-03-27 06:05:04,1.7,OGS,None,35.11933333,-97.86966667,6.74,0.35,0.35,0.6,None,Oklahoma,Grady,Reviewed
9377,2019-03-27 06:05:05,1.2,OGS,None,35.20566667,-97.89016667,7.97,1.27,1.27,1.5,None,Oklahoma,Grady,Reviewed
